id,input_len,output_len,ttft_sec,tpot_sec,e2e_sec,energy_j,carbon_g,ttft_ok,tpot_ok
1784,2607,520,0.247061,0.012655,7.335146,101.226709,0.012288,true,true
1785,2811,400,0.261985,0.012503,5.514621,75.014206,0.009106,true,true
1786,2904,274,0.273267,0.012495,4.894271,65.993712,0.008011,true,true
1787,2894,300,0.267572,0.012739,5.023148,67.915559,0.008244,true,true
1790,2876,264,0.355107,0.012919,4.278099,56.025230,0.006801,true,true
1788,1659,546,0.158616,0.012774,8.176704,114.508320,0.013900,true,true
1789,2962,533,0.275304,0.012797,7.870220,108.464904,0.013166,true,true
1791,2888,533,0.388081,0.012797,7.458720,100.977575,0.012258,true,true
1792,2887,624,0.267453,0.012330,8.094443,111.779208,0.013569,true,true
1793,1575,555,0.149999,0.011911,7.009073,97.956159,0.011891,true,true
1795,2315,357,0.219302,0.012165,4.550128,61.849621,0.007508,true,true
1794,2865,651,0.262028,0.012085,8.328802,115.203614,0.013984,true,true
1796,2528,346,0.230554,0.012317,5.705237,78.185313,0.009491,true,true
1798,2995,278,0.276352,0.012977,4.787924,64.430885,0.007821,true,true
1800,2341,416,0.217673,0.013005,6.078973,83.706688,0.010161,true,true
1797,2561,724,0.241584,0.012721,10.628179,148.333549,0.018006,true,true
1799,2620,568,0.379814,0.012907,8.376048,114.196214,0.013862,true,true
1802,2155,497,0.209899,0.012807,6.562163,90.718269,0.011012,true,true
1801,2937,616,0.422919,0.012784,8.482304,115.098095,0.013972,true,true
1803,2562,538,0.233587,0.011979,6.922829,95.530739,0.011596,true,true
1804,2817,519,0.266294,0.012005,6.485050,88.811610,0.010781,true,true
1805,1596,542,0.147399,0.012109,7.326533,102.527008,0.012446,true,true
1806,2235,658,0.210405,0.012230,8.915965,124.326287,0.015092,true,true
1807,1715,647,0.163807,0.012469,9.096242,127.566338,0.015485,true,true
1808,2924,488,0.268466,0.012563,6.998618,96.114980,0.011667,true,true
1809,2709,412,0.251226,0.012591,5.791109,79.116454,0.009604,true,true
1810,2175,593,0.200589,0.012423,7.969295,110.946831,0.013468,true,true
1811,1805,467,0.169980,0.012356,6.176127,85.775289,0.010412,true,true
1812,2725,463,0.259485,0.012120,5.858982,79.967816,0.009707,true,true
1813,2168,394,0.198434,0.012164,5.560042,76.570475,0.009295,true,true
1816,1834,286,0.172967,0.012390,3.704046,50.428217,0.006121,true,true
1814,1833,417,0.170341,0.012311,5.704312,79.032035,0.009594,true,true
1815,2677,377,0.251361,0.012323,5.053427,68.579501,0.008325,true,true
1819,1920,365,0.187277,0.012595,5.172567,71.196162,0.008642,true,true
1818,3063,536,0.279956,0.012616,7.790509,107.260080,0.013020,true,true
1820,1589,529,0.148224,0.012644,7.262202,101.596500,0.012333,true,true
1817,2383,677,0.217617,0.012523,9.722809,135.746030,0.016478,true,true
1821,2790,492,0.265943,0.012691,7.201472,99.048034,0.012023,true,true
1822,2008,282,0.194133,0.012634,4.264428,58.128893,0.007056,true,true
1823,2945,744,0.278494,0.012460,9.998934,138.820022,0.016851,true,true
1824,2774,736,0.262283,0.012458,9.629288,133.772539,0.016238,true,true
1825,2301,444,0.221621,0.012436,5.730549,78.674379,0.009550,true,true
1827,1931,487,0.178331,0.012238,6.270694,87.006564,0.010562,true,true
1828,1566,532,0.213853,0.012231,6.708427,92.750635,0.011259,true,true
1826,2542,741,0.231803,0.012158,9.550694,133.085414,0.016155,true,true
1829,1991,463,0.182641,0.011912,5.840234,80.797490,0.009808,true,true
1830,1671,437,0.161053,0.011897,5.348117,74.077764,0.008992,true,true
1831,2435,757,0.222256,0.012134,9.771006,136.368083,0.016554,true,true
1832,2473,508,0.226446,0.012280,6.815984,94.106843,0.011424,true,true
1834,2343,295,0.217328,0.012214,4.032744,54.488905,0.006614,true,true
1833,1621,645,0.158817,0.012266,8.496664,119.074879,0.014454,true,true
1835,2460,723,0.225320,0.012081,9.311839,129.766859,0.015752,true,true
1837,2346,296,0.223466,0.012256,4.297687,58.184962,0.007063,true,true
1836,1622,507,0.158586,0.012204,7.006859,97.801905,0.011872,true,true
1838,2593,306,0.246686,0.012265,4.209845,56.598865,0.006870,true,true
1839,2436,663,0.223665,0.012112,8.632050,120.082243,0.014577,true,true
1841,2138,311,0.203210,0.012137,4.133738,56.132842,0.006814,true,true
1840,2121,728,0.201115,0.012110,9.368969,130.928415,0.015893,true,true
1842,1827,730,0.168754,0.012077,9.197535,128.942272,0.015652,true,true
1843,2461,348,0.225940,0.012080,4.580350,62.186419,0.007549,true,true
1844,1767,440,0.172278,0.011889,5.660699,78.381518,0.009515,true,true
1845,2961,394,0.280210,0.012277,5.531039,74.988395,0.009103,true,true
1847,2465,462,0.351577,0.012297,6.020686,80.961970,0.009828,true,true
1846,2198,717,0.210744,0.012231,9.611920,134.260550,0.016298,true,true
1848,1720,512,0.162431,0.012254,7.344969,102.575615,0.012452,true,true
1849,2864,423,0.266834,0.012295,6.115254,83.522744,0.010139,true,true
1850,1789,349,0.165267,0.012452,4.993960,68.959766,0.008371,true,true
1851,2456,627,0.231907,0.012531,8.794622,122.286277,0.014844,true,true
1852,2984,649,0.281261,0.012529,8.847248,122.333007,0.014850,true,true
1854,2315,300,0.222849,0.012533,3.970339,53.518845,0.006497,true,true
1853,2583,419,0.238743,0.012503,5.676420,77.656828,0.009427,true,true
1855,2222,409,0.203252,0.012051,5.288661,72.625993,0.008816,true,true
1856,1832,439,0.174843,0.012056,5.606985,77.577775,0.009417,true,true
1859,1906,376,0.178003,0.012304,4.791874,65.891845,0.007999,true,true
1857,1641,685,0.154169,0.012217,8.961317,125.777076,0.015268,true,true
1858,3031,712,0.277981,0.012227,9.325213,129.205786,0.015684,true,true
1860,1951,259,0.183963,0.011919,3.259001,43.915379,0.005331,true,true
1861,2054,268,0.199463,0.011986,3.632836,49.032846,0.005952,true,true
1862,2557,261,0.241394,0.012037,3.603186,48.010599,0.005828,true,true
1863,2546,499,0.238186,0.012350,7.016812,96.807258,0.011751,true,true
1865,2440,337,0.225618,0.012467,4.557871,61.869990,0.007510,true,true
1864,2886,743,0.263374,0.012300,9.755903,135.565177,0.016456,true,true
1866,1549,506,0.150193,0.012160,6.290926,87.697344,0.010645,true,true
1868,1839,312,0.194792,0.012073,4.098214,55.745746,0.006767,true,true
1867,2105,468,0.192813,0.012070,6.147171,85.035678,0.010322,true,true
1869,1611,404,0.151182,0.011973,4.976442,68.910746,0.008365,true,true
1871,1715,306,0.169909,0.012280,4.089829,55.981358,0.006796,true,true
1872,1901,421,0.178393,0.012334,5.612441,77.604995,0.009420,true,true
1870,2902,561,0.263923,0.012263,7.717397,106.444926,0.012921,true,true
1873,2787,437,0.254679,0.012128,5.542428,75.515661,0.009167,true,true
1874,3070,624,0.278912,0.011975,7.739401,106.545103,0.012933,true,true
1876,2312,325,0.221081,0.012069,4.131364,55.843730,0.006779,true,true
1875,1726,562,0.158998,0.012031,7.528900,105.251422,0.012776,true,true
1877,2663,322,0.245133,0.012124,4.303362,57.956590,0.007035,true,true
1878,1811,380,0.166710,0.012071,4.933889,68.081282,0.008264,true,true
1879,2098,593,0.194874,0.012162,8.161830,113.778092,0.013811,true,true
1880,2610,470,0.244662,0.012296,6.540691,89.915170,0.010915,true,true
1881,2789,315,0.257501,0.012566,4.946227,66.960864,0.008128,true,true
1882,3030,345,0.283832,0.012558,5.071412,68.372623,0.008300,true,true
1883,2946,550,0.276727,0.012413,7.547476,103.835382,0.012604,true,true
1884,2184,521,0.207800,0.012352,6.886632,95.382078,0.011578,true,true
1885,2812,618,0.256912,0.012195,7.781382,107.458845,0.013044,true,true
1886,2794,764,0.254287,0.012315,10.487253,146.139553,0.017740,true,true
1888,1904,494,0.183711,0.012530,6.765530,93.996603,0.011410,true,true
1889,1932,257,0.185898,0.012644,3.649677,49.467096,0.006005,true,true
1887,2830,765,0.266248,0.012442,10.351530,144.030431,0.017484,true,true
1890,2488,376,0.234186,0.012426,5.073713,69.114500,0.008390,true,true
1891,1960,680,0.191300,0.012434,9.670930,135.380971,0.016434,true,true
1892,2219,614,0.213367,0.012587,8.763152,122.101606,0.014822,true,true
1893,2841,473,0.269756,0.012817,6.894878,94.615013,0.011485,true,true
1894,1948,544,0.410661,0.012775,7.906927,107.056049,0.012995,true,true
1895,1674,571,0.163336,0.012751,8.111139,113.504563,0.013778,true,true
1896,2662,587,0.244565,0.012702,8.125143,112.544504,0.013662,true,true
1898,3019,285,0.282051,0.012294,3.773512,49.862437,0.006053,true,true
1897,1769,597,0.167848,0.012185,7.882153,110.169923,0.013373,true,true
1899,1933,594,0.181054,0.011941,7.527190,104.912003,0.012735,true,true
1900,2913,746,0.266412,0.012020,9.369521,130.003769,0.015781,true,true
1901,1608,395,0.158059,0.012061,5.166684,71.529431,0.008683,true,true
1902,2820,727,0.264483,0.012063,9.262386,128.501296,0.015599,true,true
1904,2383,313,0.229176,0.012160,4.022987,54.180367,0.006577,true,true
1903,2635,599,0.251135,0.012128,7.721281,106.683032,0.012950,true,true
1905,2149,579,0.196739,0.012091,7.702596,107.193024,0.013012,true,true
1906,1574,469,0.151824,0.012215,6.240305,86.951121,0.010555,true,true
1908,1841,543,0.172671,0.012246,7.013810,97.700012,0.011860,true,true
1907,2215,618,0.207142,0.012234,8.128948,113.133290,0.013733,true,true
1909,2230,640,0.210779,0.012179,8.528633,118.789350,0.014420,true,true
1911,1775,571,0.170610,0.012328,7.554809,105.455588,0.012801,true,true
1912,2180,288,0.206262,0.012409,3.925440,53.114524,0.006448,true,true
1910,1875,654,0.178976,0.012309,8.737727,122.229668,0.014837,true,true
1913,1713,764,0.161135,0.012094,9.598682,134.779976,0.016361,true,true
1914,2297,718,0.214814,0.012063,9.235355,128.824611,0.015638,true,true
1915,2155,477,0.204818,0.012192,6.331069,87.490517,0.010620,true,true
1916,1894,370,0.178709,0.012189,4.825307,66.359229,0.008055,true,true
1917,1612,462,0.156723,0.012042,5.708077,79.280280,0.009624,true,true
1918,2444,281,0.223059,0.011921,3.560820,47.667404,0.005786,true,true
1919,2560,413,0.233409,0.012134,5.462888,74.683492,0.009066,true,true
1920,2526,573,0.237857,0.012139,7.349455,101.562504,0.012329,true,true
1921,1829,356,0.175038,0.012005,4.436967,60.865680,0.007388,true,true
1922,2593,391,0.236353,0.012349,5.738923,78.583569,0.009539,true,true
1925,1626,345,0.381544,0.012651,5.522675,73.421783,0.008913,true,true
1924,2605,374,0.245168,0.012674,5.911710,80.925300,0.009823,true,true
1926,1630,361,0.153475,0.012743,5.579908,77.496248,0.009407,true,true
1923,1610,726,0.156559,0.012602,10.669892,150.143543,0.018226,true,true
1928,2175,470,0.394296,0.012797,7.128553,96.173610,0.011674,true,true
1927,2885,575,0.271038,0.012793,8.545415,118.168455,0.014344,true,true
1929,1930,549,0.184777,0.012757,7.730404,107.760988,0.013081,true,true
1932,1770,271,0.169190,0.012584,3.566872,48.523142,0.005890,true,true
1931,2094,408,0.192884,0.012490,5.439105,74.922598,0.009095,true,true
1930,2189,707,0.206733,0.012566,9.433005,131.762702,0.015995,true,true
1933,2682,360,0.244294,0.012327,5.319850,72.485290,0.008799,true,true
1934,2253,582,0.216286,0.012514,8.282242,115.191948,0.013983,true,true
1936,1886,328,0.182003,0.012659,4.672661,64.132208,0.007785,true,true
1935,2978,546,0.271060,0.012562,7.641679,105.261646,0.012778,true,true
1937,2229,710,0.204340,0.012333,9.247150,129.142625,0.015676,true,true
1938,1595,738,0.178149,0.012323,9.411382,131.862108,0.016007,true,true
1939,1639,364,0.155714,0.012180,5.005435,69.260088,0.008407,true,true
1940,1712,692,0.169331,0.012250,9.103788,127.595219,0.015489,true,true
1941,2979,712,0.271465,0.012300,9.487988,131.623469,0.015978,true,true
1942,2175,596,0.210548,0.012312,7.808232,108.504426,0.013171,true,true
1943,2996,336,0.275357,0.012109,4.331955,57.933296,0.007032,true,true
1944,2489,390,0.227074,0.012485,5.735017,78.660316,0.009548,true,true
1947,1994,403,0.191337,0.012514,5.221766,71.840824,0.008721,true,true
1945,2966,735,0.279032,0.012443,10.048731,139.523520,0.016937,true,true
1946,2171,732,0.209750,0.012444,9.744265,136.164790,0.016529,true,true
1948,2799,520,0.256893,0.012023,6.497024,89.116865,0.010818,true,true
1949,2338,443,0.213602,0.011991,5.777120,79.453993,0.009645,true,true
1950,2898,594,0.268183,0.012090,7.793093,107.465114,0.013045,true,true
1951,2201,720,0.210403,0.012284,9.619902,134.379416,0.016312,true,true
1952,1669,742,0.159520,0.012324,9.714778,136.461025,0.016565,true,true
1953,2516,728,0.236405,0.012324,9.554687,133.076707,0.016154,true,true
1955,1796,361,0.170417,0.012368,5.156122,71.202107,0.008643,true,true
1954,2114,612,0.194463,0.012385,8.459969,118.041765,0.014329,true,true
1956,2998,365,0.279142,0.012440,5.067935,68.389952,0.008302,true,true
1957,2866,328,0.263328,0.012396,4.316694,57.887131,0.007027,true,true
1959,2382,500,0.217918,0.012295,6.595244,91.076188,0.011056,true,true
1958,2627,728,0.239387,0.012227,9.588409,133.515731,0.016207,true,true
1960,2658,418,0.253925,0.012318,5.390406,73.355372,0.008905,true,true
1961,2322,323,0.212174,0.012096,4.375836,59.462298,0.007218,true,true
1962,2957,697,0.271481,0.012174,9.150987,126.810452,0.015393,true,true
1963,2427,606,0.228904,0.012295,8.419669,116.974365,0.014199,true,true
1964,2019,433,0.186383,0.012347,6.303283,87.356981,0.010604,true,true
1968,2367,327,0.217323,0.012616,5.024606,68.654015,0.008334,true,true
1971,1820,256,0.173917,0.013052,3.502196,47.531980,0.005770,true,true
1966,2756,730,0.251432,0.012771,10.631861,148.245507,0.017995,true,true
1965,1695,754,0.159017,0.012758,11.087347,156.070219,0.018945,true,true
1970,2856,318,0.270401,0.013012,4.562469,61.296096,0.007441,true,true
1967,1735,711,0.166820,0.012755,10.396566,146.093553,0.017734,true,true
1969,2939,644,0.268507,0.012722,9.333620,129.461148,0.015715,true,true
1972,2889,408,0.268375,0.012262,5.677836,77.253856,0.009378,true,true
1973,2132,655,0.207034,0.012367,8.984567,125.354149,0.015217,true,true
1974,2451,456,0.231998,0.012440,6.358238,87.490364,0.010620,true,true
1975,2184,562,0.203895,0.012392,7.422025,103.083920,0.012513,true,true
1976,2927,567,0.268415,0.012263,7.209167,99.122610,0.012032,true,true
1977,2426,608,0.221453,0.011919,7.456394,103.324002,0.012542,true,true
1978,2729,264,0.248487,0.011964,3.630223,48.295410,0.005863,true,true
1979,2581,669,0.247052,0.012054,9.440084,131.287984,0.015937,true,true
1980,2138,319,0.203117,0.012608,5.158115,70.763572,0.008590,true,true
1983,2113,287,0.290111,0.012806,4.494918,60.049900,0.007289,true,true
1981,2660,310,0.486784,0.012803,5.178810,67.007992,0.008134,true,true
1982,2682,623,0.483884,0.012744,9.367963,126.875749,0.015401,true,true
1984,2974,659,0.282690,0.012726,9.591342,132.939183,0.016137,true,true
1986,2427,472,0.222415,0.012709,6.649301,91.783959,0.011142,true,true
1985,2993,647,0.277708,0.012665,9.121762,126.304154,0.015332,true,true
1987,2508,398,0.239064,0.012486,5.408303,73.823196,0.008961,true,true
1988,2323,624,0.215981,0.012281,8.037088,111.695177,0.013559,true,true
1989,1851,551,0.172625,0.011943,6.741267,93.808407,0.011387,true,true
1991,1682,272,0.166093,0.012313,3.733934,50.953230,0.006185,true,true
1990,2908,384,0.264458,0.012276,5.351983,72.656206,0.008820,true,true
1992,2532,703,0.242129,0.012125,8.753746,121.556530,0.014756,true,true
1993,1814,342,0.166849,0.012061,4.497665,61.849458,0.007508,true,true
1994,2387,722,0.225075,0.012049,9.181164,127.904156,0.015526,true,true
1995,2960,691,0.270342,0.012293,9.377999,130.068729,0.015789,true,true
1996,2466,690,0.229366,0.012454,9.457651,131.791437,0.015998,true,true
1997,2457,649,0.229801,0.012522,8.767902,121.934756,0.014802,true,true
1998,1916,690,0.187941,0.012464,9.023253,126.179295,0.015317,true,true
1999,2719,766,0.252917,0.012247,9.621999,133.802195,0.016242,true,true
